valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,artistslist,numero_de_artistas,mainartist,duration_s,feat
0.805,2020,0.0317,"['G Herbo', 'Juice WRLD', 'Lil Uzi Vert', 'Chance the Rapper']",0.883,232065,0.8079999999999999,1,3jT2LKH0RSbQ8jIUNFzXm5,0,1,0.207,-3.158,0,PTSD,80,2020-02-28,0.183,119.012,Popular,,4,G Herbo,232.065,1
0.3720000000000001,2020,0.0815,['Ariana Grande'],0.6859999999999999,158436,0.526,0,6u7gmPOz7pzzaeR9xSBpsR,7.75e-6,0,0.14400000000000002,-6.8420000000000005,1,my hair,83,2020-10-30,0.0374,92.013,Popular,,1,Ariana Grande,158.436,0
0.377,2020,0.0951,['Gabby Barrett'],0.466,210773,0.536,0,23T0OX7QOiIUFShSzbJ5Uo,0,6,0.114,-6.227,1,I Hope,80,2020-06-19,0.0429,75.998,Popular,,1,Gabby Barrett,210.773,0
0.0397,2020,0.629,"['Drake', 'Giveon']",0.735,220488,0.449,1,4wVOKKEHUJxHCFFNUWDn0B,0,10,0.113,-7.5070000000000014,1,Chicago Freestyle (feat. Giveon),84,2020-05-01,0.34700000000000003,122.947,Popular,,2,Drake,220.488,1
0.26,2020,0.0967,['Ariana Grande'],0.624,146959,0.672,1,0q85C1JiECyYIQthz1posA,0,0,0.155,-5.334,1,obvious,82,2020-10-30,0.106,159.852,Popular,,1,Ariana Grande,146.959,0
0.46,2020,0.114,"['Internet Money', 'Juice WRLD', 'Trippie Redd']",0.7609999999999999,174730,0.517,1,2rFsFjq0D9JAmc0APpCO6P,0,5,0.157,-6.916,1,Blastoff (feat. Juice Wrld & Trippie Redd),81,2020-08-29,0.0927,147.912,Popular,,3,Internet Money,174.73,1
0.274,2020,0.275,"['Diplo', 'Morgan Wallen']",0.765,169227,0.556,1,3FU6urUVsgXa6RBuV2PdRk,0,11,0.0824,-6.4170000000000025,1,Heartless (feat. Morgan Wallen),79,2020-05-29,0.0512,111.033,Popular,,2,Diplo,169.227,1
0.629,2020,0.7490000000000001,['StaySolidRocky'],0.728,147800,0.431,0,5RqR4ZCCKJDcBLIn4sih9l,0,6,0.0996,-9.966,0,Party Girl,84,2020-04-21,0.0622,130.02200000000002,Popular,,1,StaySolidRocky,147.8,0
0.706,2020,0.21600000000000005,"['Future', 'Lil Uzi Vert']",0.758,274313,0.574,1,6lt8iodSkYWEV0ifKCSlfg,0,9,0.14400000000000002,-7.832999999999997,0,Stripes Like Burberry,77,2020-11-13,0.217,144.08100000000005,Popular,,2,Future,274.313,1
0.0875,2020,0.795,['Billie Eilish'],0.444,208155,0.309,0,2ygvZOXrIeVL4xZmAWJT2C,0.132,8,0.35200000000000004,-10.956,1,my future,85,2020-07-30,0.062,104.745,Popular,,1,Billie Eilish,208.155,0
0.649,2020,0.35600000000000004,['Lil Eazzyy'],0.7959999999999999,128014,0.426,1,3NxFTRr0692mbC5hD0nEZD,2.730000000000001e-5,1,0.0941,-13.207,1,Onna Come Up,80,2020-10-02,0.285,150.043,Popular,,1,Lil Eazzyy,128.014,0
0.522,2020,4.17e-4,"['Machine Gun Kelly', 'Halsey']",0.654,171621,0.875,1,1VSuFS7PahCN3SWbOcQ98m,0.0086,1,0.194,-4.845,1,forget me too (feat. Halsey),82,2020-09-25,0.0744,99.975,Popular,,2,Machine Gun Kelly,171.621,1
0.309,2020,0.634,['Dan + Shay'],0.721,171827,0.277,0,5ovVcYo2MvjVydFwFyaaqy,0,1,0.112,-7.127999999999999,1,I Should Probably Go To Bed,79,2020-07-31,0.0365,131.935,Popular,,1,Dan + Shay,171.827,0
0.493,2020,0.00162,['Conan Gray'],0.628,185773,0.639,0,6KfoDhO4XUWSbnyKjNp9c4,0,8,0.354,-5.46,1,Maniac,84,2020-03-20,0.0435,108.045,Popular,,1,Conan Gray,185.773,0
0.452,2020,0.00775999999999999,"['Marshmello', 'Halsey']",0.63,172762,0.633,0,3Z8FwOEN59mRMxDCtb8N0A,0,4,0.0541,-7.087999999999999,1,Be Kind (with Halsey),86,2020-05-01,0.0457,93.995,Popular,,2,Marshmello,172.762,1
0.349,2020,0.207,['Lil Mosey'],0.774,162547,0.5539999999999999,1,22LAwLoDA5b4AaGSkg6bKW,0,0,0.132,-7.909,1,Blueberry Faygo,84,2020-02-06,0.0383,99.034,Popular,,1,Lil Mosey,162.547,0
0.716,2020,0.199,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']",0.679,202008,0.516,1,7Bar1kLTmsRmH6FCKKMEyU,0,0,0.0965,-6.371,0,Hit Different,81,2020-09-04,0.0452,120.074,Popular,,4,SZA,202.008,1
0.391,2020,0.297,['Vedo'],0.774,201587,0.376,1,4lsHZ92XCFOQfzJFBTluk8,0,5,0.165,-9.372,1,You Got It,86,2020-03-27,0.208,122.089,Popular,,1,Vedo,201.587,0
0.636,2020,0.016,"['Megan Thee Stallion', 'Beyoncé']",0.8220000000000001,242001,0.743,1,5v4GgrXPMghOnBBLmveLac,0,10,0.127,-4.772,0,Savage Remix (feat. Beyoncé),82,2020-04-29,0.28,84.459,Popular,,2,Megan Thee Stallion,242.001,1
0.4270000000000001,2020,3.35e-4,['Miley Cyrus'],0.58,213672,0.908,0,5i7ThJfYLAzp2DyZuFpF6j,4.84e-5,4,0.087,-5.303,1,Heart Of Glass (Live from the iHeart Festival),84,2020-09-29,0.0341,115.016,Popular,,1,Miley Cyrus,213.672,0
0.835,2020,0.0337,"['Sech', 'Daddy Yankee', 'J Balvin', 'ROSALÍA', 'Farruko']",0.7929999999999999,247308,0.7709999999999999,0,35UUpTmrcFXNIVIN26ujXl,1.51e-6,5,0.284,-3.417,1,Relación - Remix,94,2020-09-04,0.0959,171.94299999999996,Popular,,5,Sech,247.308,1
0.476,2020,0.128,['Polo G'],0.616,177273,0.617,1,170DNUSnQRp1tGpppF26pA,0,1,0.177,-8.431000000000001,1,Epidemic,81,2020-09-25,0.52,175.929,Popular,,1,Polo G,177.273,0
0.557,2020,0.18600000000000003,['Ariana Grande'],0.688,132279,0.455,0,1whfVLMKWqAX3uk97VXsNN,0,11,0.0794,-8.632,0,west side,81,2020-10-30,0.199,87.865,Popular,,1,Ariana Grande,132.279,0
0.5529999999999999,2020,0.0686,['Ariana Grande'],0.688,179861,0.573,1,6NYtLvyThMT0oALFdJFdzq,0,10,0.0749,-5.03,0,love language,81,2020-10-30,0.208,110.034,Popular,,1,Ariana Grande,179.861,0
0.4320000000000001,2020,0.00576,['Saweetie'],0.954,139413,0.696,1,4Hpib09wXgD84w4uwTPnYD,4.98e-4,10,0.0754,-7.117000000000001,0,Tap In,82,2020-06-17,0.204,100.036,Popular,,1,Saweetie,139.413,0
0.551,2020,0.537,['Taylor Swift'],0.613,239560,0.581,0,4R2kfaDFhslZEMJqAFNpdd,3.45e-4,0,0.25,-8.588,0,cardigan,83,2020-07-24,0.0424,130.033,Popular,,1,Taylor Swift,239.56,0
0.11,2020,0.13,['$uicideBoy$'],0.792,168490,0.512,1,41LhQUkElADQ5YUbpYv2D0,8.82e-5,2,0.14,-6.875,1,"...And To Those I Love, Thanks For Sticking Around",82,2020-02-14,0.0408,113.978,Popular,,1,$uicideBoy$,168.49,0
0.855,2020,0.464,"['Anuel AA', 'Bad Bunny']",0.691,246000,0.765,1,06s3QtMJVXw1AJX3UfvZG1,3.29e-6,8,0.203,-4.727,1,Hasta Que Dios Diga,86,2020-05-29,0.111,174.021,Popular,,2,Anuel AA,246,1
0.177,2020,0.337,"['Juice WRLD', 'Halsey']",0.63,202193,0.446,1,5wWAwzGp2OaaoIkwcz6wZs,0,1,0.166,-8.9,1,Life's A Mess (feat. Halsey),81,2020-07-10,0.0351,143.078,Popular,,2,Juice WRLD,202.193,1
0.273,2020,0.474,"['YNW Melly', 'Juice WRLD']",0.655,225857,0.441,1,4S2uhQE8L9V6p7rj7SiauJ,0,9,0.099,-5.245,0,Suicidal (Remix) [feat. Juice WRLD],81,2020-03-13,0.0629,139.957,Popular,,2,YNW Melly,225.857,1
0.6990000000000001,2020,0.151,"['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']",0.721,192745,0.745,1,6FuGJB290AQMAHTfjOYVaK,1.24e-6,7,0.3720000000000001,-3.508,0,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",86,2020-11-06,0.0366,90.988,Popular,,4,24kGoldn,192.745,1
0.573,2020,0.055,['Lil Uzi Vert'],0.7709999999999999,224955,0.654,1,56uXDJRCuoS7abX3SkzHKQ,0,8,0.214,-6.976,0,Myron,80,2020-03-13,0.298,155.047,Popular,,1,Lil Uzi Vert,224.955,0
0.556,2020,0.154,['Sam Smith'],0.653,213869,0.667,0,5hvwx5i67IwnCkjl9VHkNv,0,10,0.107,-6.7639999999999985,0,Diamonds,87,2020-09-17,0.0423,104.181,Popular,,1,Sam Smith,213.869,0
0.464,2020,0.183,['Juice WRLD'],0.868,154767,0.55,1,0fCwrjKfWxF3xQhZrYUw4T,0,6,0.109,-6.4170000000000025,1,Blood On My Jeans,79,2020-07-10,0.226,117.943,Popular,,1,Juice WRLD,154.767,0
0.433,2020,0.439,['Juice WRLD'],0.745,168685,0.5,1,21CkzgKCBCq5V4XKjiGSIj,0,8,0.0943,-6.184,1,Stay High,80,2020-07-10,0.135,76.968,Popular,,1,Juice WRLD,168.685,0
0.318,2020,0.452,['Chris Stapleton'],0.638,240413,0.5379999999999999,0,3TNSVsiFngfe68UJpMq1oS,4.15e-4,10,0.0695,-8.445,1,Starting Over,78,2020-08-27,0.0315,89.124,Popular,,1,Chris Stapleton,240.413,0
0.35,2020,0.524,['Don Toliver'],0.652,154424,0.631,0,7AzlLxHn24DxjgQX73F9fU,5.79e-4,6,0.165,-5.718,0,No Idea,83,2020-03-13,0.0893,127.998,Popular,,1,Don Toliver,154.424,0
0.545,2020,0.189,['Maluma'],0.787,200198,0.728,0,4uoR6qeWeuL4Qeu2qJzkuG,2.29e-5,6,0.0629,-3.455,0,Hawái,92,2020-07-29,0.389,180.06599999999997,Popular,,1,Maluma,200.198,0
0.464,2020,0.00667999999999999,['BLACKPINK'],0.6579999999999999,192760,0.733,0,4Ws314Ylb27BVsvlZOy30C,0,6,0.118,-4.756,1,Lovesick Girls,85,2020-10-02,0.0586,127.977,Popular,,1,BLACKPINK,192.76,0
0.625,2020,0.662,['Morgan Wallen'],0.657,161773,0.54,0,0SErdEdRcVX1uJCf1eTGYH,0,5,0.123,-7.675,1,Somebody’s Problem,77,2020-11-20,0.0287,136.97,Popular,,1,Morgan Wallen,161.773,0
0.467,2020,0.213,['The Kid LAROI'],0.662,161385,0.413,1,27OeeYzk6klgBh83TSvGMA,0,0,0.134,-7.357,1,WITHOUT YOU,81,2020-11-06,0.0299,93.005,Popular,,1,The Kid LAROI,161.385,0
0.364,2020,0.42,['BTS'],0.547,254950,0.605,0,0n2moJpAEWHwaPYYjkzMDl,0,8,0.125,-6.755,1,Blue & Grey,84,2020-11-20,0.0415,121.953,Popular,,1,BTS,254.95,0
0.5489999999999999,2020,0.0676,"['Shawn Mendes', 'Justin Bieber']",0.652,178994,0.383,0,2Z8yfpFX0ZMavHkcIeHiO1,0,2,0.0828,-7.0760000000000005,0,Monster (Shawn Mendes & Justin Bieber),87,2020-11-20,0.0516,145.765,Popular,,2,Shawn Mendes,178.994,1
0.457,2020,0.00785999999999999,['Ava Max'],0.637,162399,0.69,0,1InCpEliLCkWHOBdXW7XSx,0,1,0.124,-4.057,0,Kings & Queens,87,2020-09-18,0.0405,129.857,Popular,,1,Ava Max,162.399,0
0.61,2020,0.12,['Russell Dickerson'],0.501,186613,0.7879999999999999,0,1D7cfiC5mxqHfTCcOiRBej,0,10,0.13699999999999998,-4.624,1,Love You Like I Used To,77,2020-02-11,0.0415,152.047,Popular,,1,Russell Dickerson,186.613,0
0.298,2020,0.00584,['Juice WRLD'],0.621,136408,0.695,1,7AvprzMsRJpybaalckaT8c,0,4,0.086,-5.124,1,Man Of The Year,79,2020-07-10,0.0911,173.96599999999995,Popular,,1,Juice WRLD,136.408,0
0.388,2020,0.0383,"['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money']",0.779,153147,0.642,1,13EW51DKru044OJDJ9Bm8o,0,8,0.2,-6.3210000000000015,0,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,2020-11-06,0.116,82.363,Popular,,3,The Kid LAROI,153.147,1
0.152,2020,0.778,"['Taylor Swift', 'Bon Iver']",0.298,285634,0.38,0,4pvb0WLRcMtbPGmtejJJ6y,5.62e-5,6,0.11,-8.426,1,exile (feat. Bon Iver),82,2020-07-24,0.0287,75.602,Popular,,2,Taylor Swift,285.634,1
0.685,2020,0.0103,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",0.607,295177,0.8290000000000001,1,2DEZmgHKAvm41k4J3R2E9Y,0,2,0.107,-4.074,1,Safaera,85,2020-02-28,0.379,96.172,Popular,,3,Bad Bunny,295.177,1
0.6459999999999999,2020,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0,9,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),86,2020-05-22,0.0397,123.056,Popular,,2,Lady Gaga,182.2,1
0.227,2020,0.294,"['Rod Wave', 'ATR Son Son']",0.904,167184,0.252,1,1ENdcyhqdylaLsPVgB83qq,0,5,0.104,-17.54,0,Rags2Riches (feat. ATR Son Son),79,2020-04-03,0.11,117.994,Popular,,2,Rod Wave,167.184,1
0.568,2020,0.0582,"['King Von', 'Polo G']",0.831,202413,0.62,1,5NOUjBikzECEJyZMTxtErD,0,6,0.119,-8.397,0,The Code (feat. Polo G),78,2020-10-30,0.338,133.17,Popular,,2,King Von,202.413,1
0.588,2020,0.0484,['BTS'],0.764,222243,0.526,0,3QH8rQGNFX8VLbCgZ7uPTS,0,11,0.0718,-7.355,1,Fly To My Room,84,2020-11-20,0.212,114.91,Popular,,1,BTS,222.243,0
0.544,2020,0.00184,"['Megan Thee Stallion', 'Young Thug']",0.933,187941,0.757,1,3yv7994DWTEk3ihwy75YBQ,0,2,0.135,-3.212,1,Don’t Stop (feat. Young Thug),78,2020-10-02,0.117,137.993,Popular,,2,Megan Thee Stallion,187.941,1
0.737,2020,0.19,['CJ'],0.711,123429,0.598,1,5vGLcdRuSbUhD8ScwsGSdA,0,3,0.15,-7.621,0,Whoopty,84,2020-08-20,0.182,140.175,Popular,,1,CJ,123.429,0
0.453,2020,0.021,['Bad Bunny'],0.86,172127,0.758,0,0SqqAgdovOE24BzxIClpjw,6.54e-5,11,0.344,-5.16,1,Yo Perreo Sola,85,2020-02-28,0.0695,97.014,Popular,,1,Bad Bunny,172.127,0
0.153,2020,0.0127,['Lil Baby'],0.59,252729,0.618,1,44gRhRi2OhEf7moAUj6MD1,0,1,0.244,-5.756,1,The Bigger Picture,78,2020-06-12,0.334,96.459,Popular,,1,Lil Baby,252.729,0
0.506,2020,2.1e-4,['Machine Gun Kelly'],0.5329999999999999,205159,0.858,1,6mADjHs6FXdroPzEGW6KVJ,0,2,0.14800000000000002,-4.212,1,bloody valentine,80,2020-09-25,0.0766,160.05700000000004,Popular,,1,Machine Gun Kelly,205.159,0
0.172,2020,0.757,['Taylor Swift'],0.777,210252,0.35700000000000004,1,0Jlcvv8IykzHaSmj49uNW8,7.28e-6,0,0.108,-6.942,1,the 1,80,2020-07-24,0.0522,139.88299999999998,Popular,,1,Taylor Swift,210.252,0
0.57,2020,0.00782,['BTS'],0.787,202313,0.669,0,2FVpOsjT1iquZ3SpCjZ9Ne,0,5,0.123,-4.333,0,Telepathy,84,2020-11-20,0.0428,104.994,Popular,,1,BTS,202.313,0
0.411,2020,0.454,"['MAX', 'SUGA']",0.746,172245,0.611,0,5dn6QANKbf76pANGjMBida,9.22e-4,0,0.133,-7.034,0,Blueberry Eyes (feat. SUGA of BTS),84,2020-09-15,0.101,149.967,Popular,,2,MAX,172.245,1
0.242,2020,0.0016,"['City Girls', 'Doja Cat']",0.943,218333,0.6409999999999999,1,5EzL7hGT9g2Tvqsy158Lu9,0,1,0.211,-5.598,1,Pussy Talk,78,2020-06-20,0.191,99.099,Popular,,2,City Girls,218.333,1
0.5710000000000001,2020,0.187,"['YoungBoy Never Broke Again', 'Lil Wayne']",0.778,192000,0.662,1,7IECs9d4Rrlpa7tiHOCE1w,0,8,0.116,-6.081,0,My Window (feat. Lil Wayne),78,2020-09-11,0.308,149.935,Popular,,2,YoungBoy Never Broke Again,192,1
0.484,2020,0.0132,['BTS'],0.731,239722,0.845,0,54DmTIv86D3sYdiawjULQ0,0,8,0.0782,-5.352,1,Dis-ease,83,2020-11-20,0.132,101.085,Popular,,1,BTS,239.722,0
0.62,2020,0.349,"['21 Savage', 'Metro Boomin', 'Young Thug']",0.825,190331,0.733,1,3ruoIF2UnoXdzK8mR61ebq,0,1,0.112,-5.625,0,Rich Nigga Shit (feat. Young Thug),78,2020-10-02,0.0969,97.974,Popular,,3,21 Savage,190.331,1
0.191,2020,0.884,['Alexander 23'],0.629,184638,0.306,0,47EWMOElkkbMp5m9SBkx7d,0.0776,1,0.124,-11.735,1,IDK You Yet,83,2020-04-09,0.0424,76.994,Popular,,1,Alexander 23,184.638,0
0.645,2020,0.0277,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']",0.92,165726,0.833,1,4PklAHGXT5ityno3IA8SKd,0,1,0.0596,-3.18,1,Go Stupid,77,2020-05-15,0.253,141.034,Popular,,4,Polo G,165.726,1
0.531,2020,0.512,['KAROL G'],0.718,189653,0.7120000000000001,0,7x4ASXYEKfQBCewcZhK776,0.00121,11,0.104,-4.3660000000000005,1,"Ay, DiOs Mío!",91,2020-07-10,0.174,180.03400000000005,Popular,,1,KAROL G,189.653,0
0.418,2015,0.285,"['Cartoon', 'Daniel Levi']",0.458,207069,0.696,0,4B2kkxg3wKSTZw5JPaUtzQ,0,11,0.123,-4.742,1,On & On,76,2015-07-09,0.0402,174.141,Popular,,2,Cartoon,207.069,1
0.336,2015,0.0389,"['Calvin Harris', 'Disciples']",0.738,212640,0.868,0,22mek4IiqubGD9ctzxc69s,0.00171,11,0.388,-4.373,0,How Deep Is Your Love,77,2015-07-17,0.0731,122.003,Popular,,2,Calvin Harris,212.64,1
0.141,2015,0.215,"['Little Mix', 'Jason Derulo']",0.529,249810,0.614,0,6KHL1En9v6iNWjcs44mcmU,0,9,0.277,-5.032,1,Secret Love Song (feat. Jason Derulo),77,2015-11-06,0.0479,92.972,Popular,,2,Little Mix,249.81,1
0.275,2015,0.247,['Ellie Goulding'],0.262,252534,0.606,0,3zHq9ouUJQFQRf3cm1rRLu,0,8,0.125,-6.646,1,"Love Me Like You Do - From ""Fifty Shades Of Grey""",78,2015-11-06,0.0484,189.857,Popular,,1,Ellie Goulding,252.534,0
0.636,2015,0.0185,"['Robin Schulz', 'Francesco Yates']",0.636,219043,0.815,0,5tf1VVWniHgryyumXyJM7w,0,5,0.163,-5.098,0,Sugar (feat. Francesco Yates),77,2015-09-25,0.0581,123.063,Popular,,2,Robin Schulz,219.043,1
0.466,2016,0.0927,"['Kungs', ""Cookin' On 3 Burners""]",0.792,195547,0.7170000000000001,0,1A8j067qyiNwQnZT0bzUpZ,3.59e-5,0,0.226,-4.759,0,This Girl (Kungs Vs. Cookin' On 3 Burners),77,2016-11-04,0.0393,121.985,Popular,,2,Kungs,195.547,1
0.387,2016,0.00264,['BLACKPINK'],0.6579999999999999,240849,0.836,0,3yHQKddM8SVCRnuPSo3HPN,1.02e-6,5,0.507,-3.282,0,BOOMBAYAH,77,2016-08-08,0.0549,124.969,Popular,,1,BLACKPINK,240.849,0
0.742,2016,0.406,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",0.72,251088,0.763,0,5knuzwU65gJK7IF5yJsuaW,0,9,0.18,-4.0680000000000005,0,Rockabye (feat. Sean Paul & Anne-Marie),76,2016-10-21,0.0523,101.965,Popular,,3,Clean Bandit,251.088,1
0.411,2016,0.393,"['Kygo', 'Conrad Sewell']",0.7040000000000001,271640,0.634,0,1I8tHoNBFTuoJAlh4hfVVE,3.17e-5,11,0.0952,-7.374,0,Firestone,77,2016-05-13,0.0428,113.927,Popular,,2,Kygo,271.64,1
0.174,2016,0.502,['Reik'],0.619,204173,0.452,0,0lPXFrKyl8HkdQ2E6NmNja,0,9,0.122,-5.449,1,Ya Me Enteré,76,2016-06-17,0.028,131.981,Popular,,1,Reik,204.173,0
0.506,2017,0.204,['Taylor Swift'],0.7659999999999999,211853,0.7090000000000001,0,1P17dC1amhFzptugyAO7Il,1.41e-5,9,0.126,-6.471,0,Look What You Made Me Do,76,2017-11-10,0.123,128.07,Popular,,1,Taylor Swift,211.853,0
0.456,2017,0.234,['Harry Styles'],0.386,229813,0.407,0,4B1rpPmQXwj78wk6aIGwwU,1.86e-6,6,0.0999,-7.095,0,Two Ghosts,76,2017-05-12,0.0268,69.387,Popular,,1,Harry Styles,229.813,0
0.343,2017,0.0767,['Miley Cyrus'],0.573,231907,0.7809999999999999,0,1UZOjK1BwmwWU14Erba9CZ,2.64e-5,8,0.0813,-6.4060000000000015,1,Malibu,76,2017-09-29,0.0555,139.934,Popular,,1,Miley Cyrus,231.907,0
0.4,2017,2.39e-4,"['Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble']",0.417,302147,0.8240000000000001,0,4ylWMuGbMXNDgDd8lErEle,0.0545,11,0.0725,-7.36,0,The Greatest Show,76,2017-12-08,0.105,157.92,Popular,,5,Hugh Jackman,302.147,1
0.882,2017,0.114,['HRVY'],0.755,198040,0.536,0,33KJ2xFYONOlIYDBg6wPx8,0,8,0.0282,-5.605,1,Personal,76,2017-11-30,0.12,138.969,Popular,,1,HRVY,198.04,0
0.471,2017,0.0232,['Ed Sheeran'],0.461,261154,0.8340000000000001,0,6PCUP3dWmTjcTtXY02oFdT,1.14e-5,2,0.14,-4.868,1,Castle on the Hill,77,2017-03-03,0.0989,135.007,Popular,,1,Ed Sheeran,261.154,0
0.789,2017,0.0837,['Ayo & Teo'],0.804,238587,0.8859999999999999,0,0pSBuHjILhNEo55xK1zrRt,0,1,0.266,-2.512,1,Rolex,77,2017-03-15,0.04,144.946,Popular,,1,Ayo & Teo,238.587,0
0.947,2017,0.111,"['Super Yei', 'Towy', 'Osquel', 'Beltito', 'Sammy & Falsetto']",0.863,260545,0.669,1,5DoLhdU27owX1NMrKLUbUl,0,6,0.0569,-5.952000000000001,0,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",86,2017-03-31,0.282,164.062,Popular,,5,Super Yei,260.545,1
0.494,2017,0.14800000000000002,['Jaymes Young'],0.6709999999999999,237720,0.6729999999999999,0,1SOClUWhOi8vHZYMz3GluK,5.290000000000001e-5,11,0.304,-6.941,0,Infinity,78,2017-06-23,0.0444,121.963,Popular,,1,Jaymes Young,237.72,0
0.7809999999999999,2017,0.0735,['Ed Sheeran'],0.624,170827,0.8759999999999999,0,0afhq8XCExXpqazXczTSve,0,9,0.327,-3.374,1,Galway Girl,78,2017-03-03,0.1,99.943,Popular,,1,Ed Sheeran,170.827,0
0.682,2017,0.207,"['Romeo Santos', 'Ozuna']",0.759,198332,0.639,0,1WbXIpiGBJkCiv3hn40iPB,0,4,0.23,-8.085,0,Sobredosis (feat. Ozuna),77,2017-07-21,0.0511,128.01,Popular,,2,Romeo Santos,198.332,1
0.106,2017,0.0586,"['ZAYN', 'Taylor Swift']",0.731,247160,0.445,0,55n9yjI6qqXh5F2mYvUc2y,1.96e-5,0,0.14,-8.418,1,I Don’t Wanna Live Forever (Fifty Shades Darker),78,2017-11-09,0.0533,117.97,Popular,,2,ZAYN,247.16,1
0.284,2017,0.0716,"['Zac Efron', 'Zendaya']",0.684,217440,0.619,0,630sXRhIcfwr2e4RdNtjKN,0,10,0.122,-7.005,1,Rewrite The Stars,76,2017-11-17,0.0386,125.046,Popular,,2,Zac Efron,217.44,1
0.782,2017,0.075,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",0.696,216409,0.8170000000000001,1,6kex4EBAj0WHXDKZMEJaaF,0,1,0.187,-3.862,1,Swalla (feat. Nicki Minaj & Ty Dolla $ign),77,2017-02-23,0.109,98.064,Popular,,3,Jason Derulo,216.409,1
0.5710000000000001,2017,0.0275,['Axwell /\\ Ingrosso'],0.6459999999999999,203000,0.741,0,6h5PAsRni4IRlxWr6uDPTP,0,5,0.312,-4.973,0,More Than You Know,79,2017-07-28,0.034,123.077,Popular,,1,Axwell /\\ Ingrosso,203,0
0.103,2017,0.614,['Two Feet'],0.532,181467,0.17800000000000002,1,6MiVIH3fQlmz44jGx2DXn4,0.14,9,0.0985,-9.754,0,Love Is a Bitch,77,2017-05-19,0.0541,149.879,Popular,,1,Two Feet,181.467,0
0.46,2017,0.0063,['BTS'],0.539,274097,0.846,0,0WNGsQ1oAuHzNTk8jivBKW,1.68e-6,8,0.13,-3.192,1,Spring Day,76,2017-02-13,0.0354,106.992,Popular,,1,BTS,274.097,0
0.195,2017,0.0895,"['Martin Garrix', 'Dua Lipa']",0.584,220883,0.54,0,3ebXMykcMXOcLeJ9xZ17XH,0,1,0.261,-7.786,0,Scared to Be Lonely,79,2017-01-27,0.0576,137.972,Popular,,2,Martin Garrix,220.883,1
0.799,2017,0.133,['Zara Larsson'],0.6940000000000001,201122,0.7120000000000001,0,1rIKgCH4H52lrvDcz50hS8,0,7,0.211,-3.923,0,Lush Life,77,2017-03-17,0.046,98.022,Popular,,1,Zara Larsson,201.122,0
0.5539999999999999,2017,0.393,"[""Rag'n'Bone Man""]",0.602,200187,0.7070000000000001,0,58zsLZPvfflaiIbNWoA22O,0,11,0.165,-4.097,1,Human,77,2017-02-10,0.302,75.09,Popular,,1,"""RagnBone Man""",200.187,0
0.0793,2017,0.159,['Dennis Lloyd'],0.6,156600,0.688,0,63SevszngYpZOwf63o61K4,1.29e-5,5,0.409,-8.339,0,Nevermind,77,2017-06-30,0.201,99.977,Popular,,1,Dennis Lloyd,156.6,0
0.45,2017,0.0688,['BLACKPINK'],0.7859999999999999,213264,0.853,0,1Zyd6zQnC6XIIzmg3hP7Ot,0,8,0.0759,-2.687,1,As If It's Your Last,78,2017-06-22,0.0816,125.034,Popular,,1,BLACKPINK,213.264,0
0.385,2018,0.0183,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Jaira Burns', 'League of Legends']",0.5660000000000001,191100,0.769,0,5sbooPcNgIE22DwO0VNGUJ,0,7,0.108,-4.342,1,POP/STARS,79,2018-11-03,0.0872,170.03599999999997,Popular,,5,K/DA,191.1,1
0.315,2018,0.0735,['Twenty One Pilots'],0.609,324467,0.674,0,23OXdR7YuUBVWh5hSnYJau,0.06,10,0.345,-7.388,0,Chlorine,77,2018-10-05,0.0548,90.009,Popular,,1,Twenty One Pilots,324.467,0
0.446,2018,0.7509999999999999,['Lewis Capaldi'],0.501,182161,0.405,0,2TIlqbIneP0ZY1O0EzYLlc,0,1,0.105,-5.6789999999999985,1,Someone You Loved,81,2018-11-08,0.0319,109.891,Popular,,1,Lewis Capaldi,182.161,0
0.249,2018,0.34600000000000003,"['Bazzi', 'Camila Cabello']",0.638,180000,0.7170000000000001,0,4VUwkH455At9kENOfzTqmF,0,2,0.105,-4.722,1,Beautiful (feat. Camila Cabello),77,2018-08-02,0.0337,100.027,Popular,,2,Bazzi,180,1
